fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0310,MOTOR FUEL TAX FUND,84,CHICAGO DEPT OF TRANSPORTATION,2155,IN-HOUSE CONSTRUCTION,12,CONTRACT WAGE - PREVAILING RATE,46177
LOCAL,0310,MOTOR FUEL TAX FUND,84,CHICAGO DEPT OF TRANSPORTATION,2155,IN-HOUSE CONSTRUCTION,20,OVERTIME,195000
LOCAL,0310,MOTOR FUEL TAX FUND,84,CHICAGO DEPT OF TRANSPORTATION,2155,IN-HOUSE CONSTRUCTION,140,PROFESSIONAL AND TECHNICAL SERVICES,1075000
LOCAL,0310,MOTOR FUEL TAX FUND,84,CHICAGO DEPT OF TRANSPORTATION,2155,IN-HOUSE CONSTRUCTION,340,MATERIAL AND SUPPLIES,4630442
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,8484
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,500000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON FIRST LIEN BONDS,10966000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,5045000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,951,DEBT SERVICE RESERVE,2620217
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,155000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9189,FOR ANNUAL PAYMENT TO CTA,3000000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9581,RESERVE FOR SNOW EVENTS,7000000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,1328210
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,2946000
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9668,REIMB - HEALTHCARE AND INSURANCE,2440232
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,5,SALARIES AND WAGES - ON PAYROLL,625901
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,15,SCHEDULE SALARY ADJUSTMENTS,713
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,130,POSTAGE,519
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,138,IT MAINTENANCE,11612
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,34911
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,13432
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,154,RENTAL-DATA HARDWARE EQ,9599
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,157,RENTAL EQUIPMENT AND SERVICES,9359
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,159,LEASE PURCHASE AGREEMNT,887
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,162,REPAIR/MAINT EQUIPMENT,2284
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,166,DUES  SUBSC & MEM,1611
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,169,TECHNICAL MEETING COSTS,11530
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,181,MOBILE COMMUNICATION SERVICES,6768
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,189,TELEPHONE - NON-CENTREX BILLINGS,19856
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,245,REIMBURSEMENT TO TRAVELERS,558
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,270,LOCAL TRANSPORTATION,1615
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,320,GASOLINE,180
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,340,MATERIAL AND SUPPLIES,3050
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,348,BOOKS AND RELATED MATERIAL,1082
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,350,STATIONERY AND OFFICE SUPPLIES,10009
LOCAL,0314,SEWER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,700,CONTINGENCIES,11523
LOCAL,0314,SEWER FUND,27,FINANCE,2011,CITY COMPTROLLER,140,PROFESSIONAL AND TECHNICAL SERVICES,15675
LOCAL,0314,SEWER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,50000
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,5,SALARIES AND WAGES - ON PAYROLL,670715
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,20,OVERTIME,1736
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,39,STUDENT AS TRAINEES,140
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,130,POSTAGE,1192
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,138,IT MAINTENANCE,10956
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,140,PROFESSIONAL AND TECHNICAL SERVICES,27377
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,141,APPRAISALS,320
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,143,COURT REPORTING,24515
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,145,LEGAL EXPENSES,5424
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,149,SOFTWARE MAINTENANCE AND LICENSING,4569
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,150,PUBLICATN & REPRODT-OUT,310
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,157,RENTAL EQUIPMENT AND SERVICES,345
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,159,LEASE PURCHASE AGREEMNT,3217
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,162,REPAIR/MAINT EQUIPMENT,116
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,166,DUES  SUBSC & MEM,4906
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,169,TECHNICAL MEETING COSTS,1260
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,178,FREIGHT AND EXPRESS CHARGES,950
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,181,MOBILE COMMUNICATION SERVICES,728
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,190,TELEPHONE - NON-CENTREX BILLINGS,4040
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,191,TELEPHONE - RELOCATIONS,100
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,197,TELEPHONE - MAINTENANCE,756
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,229,TRANSPORTATION AND EXPENSE ALLOWANCE,100
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,245,REIMBURSEMENT TO TRAVELERS,1626
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,270,LOCAL TRANSPORTATION,1293
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,348,BOOKS AND RELATED MATERIAL,692
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,350,STATIONERY AND OFFICE SUPPLIES,4185
LOCAL,0314,SEWER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,9438,REIMBURSEMENT - 2FM,567
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,90000
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,390420
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,1259602
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,186310
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,48633
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,42883
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,63107
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,2488171
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,18129
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,20,OVERTIME,60000
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,203747
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,45120
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,250501
LOCAL,0314,SEWER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,754603
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,1425850
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,11,CONTRACT WAGE - SALARY,3340
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,2978
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,15,SCHEDULE SALARY ADJUSTMENTS,6512
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,140,PROFESSIONAL AND TECHNICAL SERVICES,707006
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,159,LEASE PURCHASE AGREEMNT,4000
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,162,REPAIR/MAINT EQUIPMENT,4000
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,181,MOBILE COMMUNICATION SERVICES,9346
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,20250
LOCAL,0314,SEWER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,350,STATIONERY AND OFFICE SUPPLIES,3008
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,1950528
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,11,CONTRACT WAGE - SALARY,6247
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,4351
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,150,PUBLICATN & REPRODT-OUT,3000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,7000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,7500
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,245,REIMBURSEMENT TO TRAVELERS,2000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MATERIAL,700
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPLIES,5000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,3000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,5,SALARIES AND WAGES - ON PAYROLL,45157784
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,11,CONTRACT WAGE - SALARY,10639
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,12,CONTRACT WAGE - PREVAILING RATE,488074
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,15,SCHEDULE SALARY ADJUSTMENTS,25584
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,20,OVERTIME,1333340
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,130,POSTAGE,5816
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,140,PROFESSIONAL AND TECHNICAL SERVICES,1850564
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,154,RENTAL-DATA HARDWARE EQ,7366
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,157,RENTAL EQUIPMENT AND SERVICES,942412
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,159,LEASE PURCHASE AGREEMNT,16041
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,185,WASTE DISPOSAL SERVICES,2942918
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,190,TELEPHONE - NON-CENTREX BILLINGS,29700
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,111054
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,340,MATERIAL AND SUPPLIES,5032726
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,345,APPARATUS AND INSTRUMENTS,3000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,71611
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,402,TOOLS > $100 UNIT,132631
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,261620
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,9438,REIMBURSEMENT - 2FM,6000000
LOCAL,0314,SEWER FUND,88,DEPT OF WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,7767702
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,73104
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,8,PAYMENT RETROACTIVE SALARIES,77625
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,1950623
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,4106694
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,49034
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,4400000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,174278
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,1008128
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,213773
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,25000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,121,INVESTIGATION COSTS-COMMITTEE ON FINANCE,100000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,934557
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,900000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,360715
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,150000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,520
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,196,DATA CIRCUITS,91219
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,903,INTEREST ON WASTEWATER,83153000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,910,REDEMPTION - WASTEWATER TRANS. BONDS,45792000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,875000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,25000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,953,CLAIMS AGAINST SEWER FUND,500000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,9909
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,572514
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9097,FOR CAPITAL CONSTRUCTION,85345311
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9148,SENIOR CITIZEN SEWER,350000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9165,OUTSOURCING-DATA CENTER,72318
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9551,RETROACTIVE PENSION PAYMENTS,12207
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,36037000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9669,REIMB - INDIRECT FOR RETRO SALARIES,830492
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9710,TRANSFER - WATER FUND FROM SEWER FUND,7500000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES OEMC,120000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,4750717
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,2910029
LOCAL,0346,LIBRARY FUND,6,DOIT,2005,DOIT,5,SALARIES AND WAGES - ON PAYROLL,1144174
LOCAL,0346,LIBRARY FUND,6,DOIT,2005,DOIT,11,CONTRACT WAGE - SALARY,4262
LOCAL,0346,LIBRARY FUND,6,DOIT,2005,DOIT,15,SCHEDULE SALARY ADJUSTMENTS,4500
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,1380521
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,12,CONTRACT WAGE - PREVAILING RATE,15985
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,15,SCHEDULE SALARY ADJUSTMENTS,1944
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,20,OVERTIME,10000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,125,OFFICE AND BUILDING SERVICES,3264910
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,2972860
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,160,REPAIR/MAINT PROPERTY,300000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,250000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,175000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,340,MATERIAL AND SUPPLIES,306000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,1735165
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,38388
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,8772
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,349599
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,2406143
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,37485
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,15000
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,5,SALARIES AND WAGES - ON PAYROLL,49574159
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,11,CONTRACT WAGE - SALARY,238568
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,12,CONTRACT WAGE - PREVAILING RATE,4346
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,15,SCHEDULE SALARY ADJUSTMENTS,216440
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,20,OVERTIME,420000
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,123,SERVICES BY PERFORMERS / EXHIBITORS,88011
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,130,POSTAGE,5130
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,140,PROFESSIONAL AND TECHNICAL SERVICES,131484
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,149,SOFTWARE MAINTENANCE AND LICENSING,432441
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,152,ADVERTISING,64380
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,154,RENTAL-DATA HARDWARE EQ,209972
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,157,RENTAL EQUIPMENT AND SERVICES,120008
LOCAL,0346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,162,REPAIR/MAINT EQUIPMENT,423000
